Index: 312, yy: 0, fitness[0]: 210
Index: 302, yy: 7, fitness[0]: 310
Index: 313, yy: 0, fitness[0]: 210
Index: 311, yy: 7, fitness[0]: 310
Index: 310, yy: 7, fitness[0]: 310
Index: 303, yy: 0, fitness[0]: 210
Index: 300, yy: 7, fitness[0]: 310
Index: 307, yy: 0, fitness[0]: 210
Index: 305, yy: 0, fitness[0]: 150
Index: 306, yy: 7, fitness[0]: 250
Index: 314, yy: 0, fitness[0]: 240
Index: 308, yy: 7, fitness[0]: 220
Index: 301, yy: 7, fitness[0]: 340
Index: 315, yy: 0, fitness[0]: 240
Index: 304, yy: 7, fitness[0]: 340
Index: 309, yy: 7, fitness[0]: 250
Index: 318, yy: 7, fitness[0]: 310
Index: 317, yy: 7, fitness[0]: 340
Index: 316, yy: 7, fitness[0]: 250
Index: 319, yy: 0, fitness[0]: 240
