Index: 203, yy: 7, fitness[0]: 220
Index: 209, yy: 7, fitness[0]: 220
Index: 211, yy: 0, fitness[0]: 210
Index: 201, yy: 7, fitness[0]: 310
Index: 204, yy: 7, fitness[0]: 340
Index: 202, yy: 7, fitness[0]: 340
Index: 215, yy: 0, fitness[0]: 210
Index: 206, yy: 7, fitness[0]: 220
Index: 207, yy: 7, fitness[0]: 250
Index: 212, yy: 7, fitness[0]: 340
Index: 208, yy: 7, fitness[0]: 250
Index: 213, yy: 7, fitness[0]: 340
Index: 200, yy: 0, fitness[0]: 210
Index: 210, yy: 7, fitness[0]: 340
Index: 214, yy: 7, fitness[0]: 340
Index: 205, yy: 7, fitness[0]: 310
Index: 217, yy: 7, fitness[0]: 250
Index: 219, yy: 0, fitness[0]: 210
Index: 216, yy: 7, fitness[0]: 310
Index: 218, yy: 0, fitness[0]: 120
