Index: 262, yy: 0, fitness[0]: 240
Index: 271, yy: 7, fitness[0]: 220
Index: 261, yy: 0, fitness[0]: 210
Index: 268, yy: 0, fitness[0]: 210
Index: 263, yy: 7, fitness[0]: 250
Index: 274, yy: 0, fitness[0]: 240
Index: 267, yy: 7, fitness[0]: 250
Index: 265, yy: 7, fitness[0]: 250
Index: 264, yy: 7, fitness[0]: 250
Index: 275, yy: 7, fitness[0]: 220
Index: 273, yy: 0, fitness[0]: 210
Index: 272, yy: 7, fitness[0]: 250
Index: 260, yy: 7, fitness[0]: 340
Index: 270, yy: 7, fitness[0]: 310
Index: 266, yy: 7, fitness[0]: 220
Index: 269, yy: 0, fitness[0]: 210
Index: 278, yy: 7, fitness[0]: 250
Index: 277, yy: 7, fitness[0]: 250
Index: 276, yy: 7, fitness[0]: 220
Index: 279, yy: 0, fitness[0]: 210
